3.000000e-08 3.000000e+02 1.869540e-08 -1.842133e+03
4.000000e-08 3.000000e+02 2.492720e-08 -1.842133e+03
5.000000e-08 3.000000e+02 3.115900e-08 -1.842133e+03
6.000000e-08 3.000000e+02 3.739080e-08 -1.842133e+03
7.000000e-08 3.000000e+02 4.362260e-08 -1.842133e+03
8.000000e-08 3.000000e+02 4.985440e-08 -1.842133e+03
9.000000e-08 3.000000e+02 5.608620e-08 -1.842133e+03
1.000000e-07 3.000000e+02 6.231800e-08 -1.842133e+03
2.000000e-07 3.000000e+02 1.246360e-07 -1.842133e+03
3.000000e-07 3.000000e+02 1.869541e-07 -1.842133e+03
4.000000e-07 3.000000e+02 2.492722e-07 -1.842133e+03
5.000000e-07 3.000000e+02 3.115904e-07 -1.842133e+03
6.000000e-07 3.000000e+02 3.739085e-07 -1.842133e+03
7.000000e-07 3.000000e+02 4.362268e-07 -1.842133e+03
8.000000e-07 3.000000e+02 4.985450e-07 -1.842133e+03
9.000000e-07 3.000000e+02 5.608633e-07 -1.842133e+03
1.000000e-06 3.000000e+02 6.231816e-07 -1.842133e+03
2.000000e-06 3.000000e+02 1.246367e-06 -1.842133e+03
3.000000e-06 3.000000e+02 1.869556e-06 -1.842133e+03
4.000000e-06 3.000000e+02 2.492748e-06 -1.842133e+03
5.000000e-06 3.000000e+02 3.115944e-06 -1.842133e+03
6.000000e-06 3.000000e+02 3.739144e-06 -1.842133e+03
7.000000e-06 3.000000e+02 4.362347e-06 -1.842133e+03
8.000000e-06 3.000000e+02 4.985554e-06 -1.842133e+03
9.000000e-06 3.000000e+02 5.608764e-06 -1.842133e+03
1.000000e-05 3.000000e+02 6.231978e-06 -1.842133e+03
2.000000e-05 3.000000e+02 1.246432e-05 -1.842133e+03
3.000000e-05 3.000000e+02 1.869701e-05 -1.842133e+03
4.000000e-05 3.000000e+02 2.493007e-05 -1.842133e+03
5.000000e-05 3.000000e+02 3.116349e-05 -1.842133e+03
6.000000e-05 3.000000e+02 3.739727e-05 -1.842133e+03
7.000000e-05 3.000000e+02 4.363140e-05 -1.842133e+03
8.000000e-05 3.000000e+02 4.986590e-05 -1.842133e+03
9.000000e-05 3.000000e+02 5.610076e-05 -1.842133e+03
1.000000e-04 3.000000e+02 6.233598e-05 -1.842133e+03
2.000000e-04 3.000000e+02 1.247080e-04 -1.842133e+03
3.000000e-04 3.000000e+02 1.871160e-04 -1.842133e+03
4.000000e-04 3.000000e+02 2.495600e-04 -1.842133e+03
5.000000e-04 3.000000e+02 3.120402e-04 -1.842133e+03
6.000000e-04 3.000000e+02 3.745564e-04 -1.842133e+03
7.000000e-04 3.000000e+02 4.371088e-04 -1.842133e+03
8.000000e-04 3.000000e+02 4.996974e-04 -1.842133e+03
9.000000e-04 3.000000e+02 5.623221e-04 -1.842133e+03
