# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
5.00000000e+21 3895.40000000 9.2289334682e-19
5.00000000e+21 3896.80000000 9.1807632450e-19
5.00000000e+21 3898.40000000 9.1169271568e-19
5.00000000e+21 3900.00000000 9.0693415481e-19
5.00000000e+21 3901.40000000 9.0220043114e-19
5.00000000e+21 3903.00000000 8.9749141505e-19
5.00000000e+21 3904.40000000 8.9280697757e-19
5.00000000e+21 3906.00000000 8.8659907269e-19
5.00000000e+21 3907.60000000 8.8197148756e-19
5.00000000e+21 3909.00000000 8.7736805601e-19
5.00000000e+21 3910.60000000 8.7278865198e-19
5.00000000e+21 3912.20000000 8.6823315005e-19
5.00000000e+21 3913.60000000 8.6370142546e-19
5.00000000e+21 3915.20000000 8.5919335412e-19
5.00000000e+21 3916.80000000 8.5470881256e-19
5.00000000e+21 3918.20000000 8.5024767797e-19
5.00000000e+21 3919.80000000 8.4580982818e-19
5.00000000e+21 3921.40000000 8.4139514165e-19
5.00000000e+21 3922.80000000 8.3700349748e-19
5.00000000e+21 3924.40000000 8.3118360782e-19
5.00000000e+21 3926.00000000 8.2684526253e-19
5.00000000e+21 3927.40000000 8.2109600556e-19
5.00000000e+21 3929.00000000 8.1538672457e-19
5.00000000e+21 3930.60000000 8.0971714161e-19
5.00000000e+21 3932.20000000 8.0408698064e-19
5.00000000e+21 3933.60000000 7.9849596756e-19
5.00000000e+21 3935.20000000 7.9294383015e-19
5.00000000e+21 3936.80000000 7.8743029811e-19
5.00000000e+21 3938.40000000 7.8059226310e-19
5.00000000e+21 3939.80000000 7.7516461452e-19
5.00000000e+21 3941.40000000 7.6977470571e-19
5.00000000e+21 3943.00000000 7.6442227425e-19
5.00000000e+21 3944.60000000 7.5910705956e-19
5.00000000e+21 3946.00000000 7.5382880284e-19
5.00000000e+21 3947.60000000 7.4858724714e-19
5.00000000e+21 3949.20000000 7.4468001182e-19
5.00000000e+21 3950.80000000 7.3950206989e-19
5.00000000e+21 3952.40000000 7.3436013146e-19
5.00000000e+21 3953.80000000 7.2925394618e-19
5.00000000e+21 3955.40000000 7.2418326545e-19
5.00000000e+21 3957.00000000 7.1789446689e-19
5.00000000e+21 3958.60000000 7.1166028018e-19
5.00000000e+21 3960.20000000 7.0548023107e-19
5.00000000e+21 3961.80000000 6.9935384943e-19
5.00000000e+21 3963.20000000 6.9328066921e-19
5.00000000e+21 3964.80000000 6.8606242862e-19
5.00000000e+21 3966.40000000 6.8010467094e-19
5.00000000e+21 3968.00000000 6.7302361507e-19
5.00000000e+21 3969.60000000 6.6601628515e-19
5.00000000e+21 3971.20000000 6.5908191354e-19
5.00000000e+21 3972.80000000 6.5335845432e-19
5.00000000e+21 3974.40000000 6.4768469755e-19
5.00000000e+21 3975.80000000 6.4094118920e-19
5.00000000e+21 3977.40000000 6.3648456864e-19
5.00000000e+21 3979.00000000 6.3095734448e-19
5.00000000e+21 3980.60000000 6.2657014402e-19
5.00000000e+21 3982.20000000 6.2221344884e-19
5.00000000e+21 3983.80000000 6.1788704683e-19
5.00000000e+21 3985.40000000 6.1466199844e-19
5.00000000e+21 3987.00000000 6.1145378312e-19
5.00000000e+21 3988.60000000 6.0826231302e-19
5.00000000e+21 3990.20000000 6.0614392600e-19
5.00000000e+21 3991.80000000 6.0403291666e-19
5.00000000e+21 3993.40000000 6.0192925930e-19
5.00000000e+21 3995.00000000 5.9983292832e-19
5.00000000e+21 3996.60000000 5.9774389821e-19
5.00000000e+21 3998.20000000 5.9566214353e-19
5.00000000e+21 3999.80000000 5.9462398656e-19
5.00000000e+21 4001.40000000 5.9255309755e-19
5.00000000e+21 4003.00000000 5.9048942081e-19
5.00000000e+21 4004.60000000 5.8843293120e-19
5.00000000e+21 4006.20000000 5.8638360371e-19
5.00000000e+21 4007.80000000 5.8434141337e-19
5.00000000e+21 4009.40000000 5.8129145571e-19
5.00000000e+21 4011.00000000 5.7926699973e-19
5.00000000e+21 4012.60000000 5.7523921486e-19
5.00000000e+21 4014.20000000 5.7223676594e-19
5.00000000e+21 4015.80000000 5.6825786400e-19
5.00000000e+21 4017.40000000 5.6332311970e-19
5.00000000e+21 4019.00000000 5.5940619652e-19
5.00000000e+21 4020.60000000 5.5454832000e-19
5.00000000e+21 4022.20000000 5.4877452106e-19
5.00000000e+21 4023.80000000 5.4400896987e-19
5.00000000e+21 4025.60000000 5.3834490364e-19
5.00000000e+21 4027.20000000 5.3366992312e-19
5.00000000e+21 4028.80000000 5.2811350409e-19
5.00000000e+21 4030.40000000 5.2261493691e-19
5.00000000e+21 4032.00000000 5.1807655523e-19
5.00000000e+21 4033.60000000 5.1268248990e-19
5.00000000e+21 4035.20000000 5.0734458604e-19
5.00000000e+21 4036.80000000 5.0293881190e-19
5.00000000e+21 4038.60000000 4.9770235643e-19
5.00000000e+21 4040.20000000 4.9338031530e-19
5.00000000e+21 4041.80000000 4.8909580672e-19
5.00000000e+21 4043.40000000 4.8569500416e-19
5.00000000e+21 4045.00000000 4.8147723473e-19
5.00000000e+21 4046.60000000 4.7812940597e-19
5.00000000e+21 4048.40000000 4.7480485548e-19
5.00000000e+21 4050.00000000 4.7232662157e-19
5.00000000e+21 4051.60000000 4.6904241925e-19
5.00000000e+21 4053.20000000 4.6578105280e-19
5.00000000e+21 4054.80000000 4.6254236343e-19
5.00000000e+21 4056.60000000 4.6012813333e-19
5.00000000e+21 4058.20000000 4.5613238629e-19
5.00000000e+21 4059.80000000 4.5296078645e-19
5.00000000e+21 4061.40000000 4.4981123952e-19
5.00000000e+21 4063.20000000 4.4590508425e-19
5.00000000e+21 4064.80000000 4.4203284999e-19
5.00000000e+21 4066.40000000 4.3819424216e-19
5.00000000e+21 4068.00000000 4.3438896876e-19
5.00000000e+21 4069.80000000 4.3061674030e-19
5.00000000e+21 4071.40000000 4.2687726983e-19
5.00000000e+21 4073.00000000 4.2243274545e-19
5.00000000e+21 4074.80000000 4.1876434469e-19
5.00000000e+21 4076.40000000 4.1512780028e-19
5.00000000e+21 4078.00000000 4.1152283557e-19
5.00000000e+21 4079.80000000 4.0866141683e-19
5.00000000e+21 4081.40000000 4.0511260611e-19
5.00000000e+21 4083.00000000 4.0159461323e-19
5.00000000e+21 4084.80000000 3.9810717055e-19
5.00000000e+21 4086.40000000 3.9465001279e-19
5.00000000e+21 4088.00000000 3.9054102941e-19
5.00000000e+21 4089.80000000 3.8714957592e-19
5.00000000e+21 4091.40000000 3.8311868496e-19
5.00000000e+21 4093.00000000 3.7979168701e-19
5.00000000e+21 4094.80000000 3.7583740429e-19
5.00000000e+21 4096.40000000 3.7192429243e-19
5.00000000e+21 4098.00000000 3.6869450645e-19
5.00000000e+21 4099.80000000 3.6485576441e-19
5.00000000e+21 4101.40000000 3.6168736144e-19
5.00000000e+21 4103.20000000 3.5854647285e-19
5.00000000e+21 4104.80000000 3.5543285969e-19
5.00000000e+21 4106.60000000 3.5234628511e-19
5.00000000e+21 4108.20000000 3.4928651431e-19
5.00000000e+21 4109.80000000 3.4625331452e-19
5.00000000e+21 4111.60000000 3.4324645500e-19
5.00000000e+21 4113.20000000 3.4026570702e-19
5.00000000e+21 4115.00000000 3.3731084381e-19
5.00000000e+21 4116.60000000 3.3379885950e-19
5.00000000e+21 4118.40000000 3.3032344098e-19
5.00000000e+21 4120.00000000 3.2688420753e-19
5.00000000e+21 4121.80000000 3.2348078239e-19
5.00000000e+21 4123.40000000 3.1955488029e-19
5.00000000e+21 4125.20000000 3.1622776602e-19
5.00000000e+21 4126.80000000 3.1238988965e-19
5.00000000e+21 4128.60000000 3.0859859140e-19
5.00000000e+21 4130.20000000 3.0485330598e-19
5.00000000e+21 4132.00000000 3.0115347496e-19
5.00000000e+21 4133.60000000 2.9749854668e-19
5.00000000e+21 4135.40000000 2.9337576997e-19
5.00000000e+21 4137.00000000 2.8981523527e-19
5.00000000e+21 4138.80000000 2.8579893497e-19
5.00000000e+21 4140.60000000 2.8183829313e-19
5.00000000e+21 4142.20000000 2.7793253841e-19
5.00000000e+21 4144.00000000 2.7408091020e-19
5.00000000e+21 4145.60000000 2.6981159299e-19
5.00000000e+21 4147.40000000 2.6560877829e-19
5.00000000e+21 4149.20000000 2.6192793448e-19
5.00000000e+21 4150.80000000 2.5784792235e-19
5.00000000e+21 4152.60000000 2.5383146396e-19
5.00000000e+21 4154.20000000 2.4987756933e-19
5.00000000e+21 4156.00000000 2.4598526393e-19
5.00000000e+21 4157.80000000 2.4215358839e-19
5.00000000e+21 4159.40000000 2.3879778990e-19
5.00000000e+21 4161.20000000 2.3548849653e-19
5.00000000e+21 4163.00000000 2.3222506382e-19
5.00000000e+21 4164.60000000 2.2900685622e-19
5.00000000e+21 4166.40000000 2.2622753038e-19
5.00000000e+21 4168.20000000 2.2348193564e-19
5.00000000e+21 4169.80000000 2.2076966261e-19
5.00000000e+21 4171.60000000 2.1809030690e-19
5.00000000e+21 4173.40000000 2.1581961283e-19
5.00000000e+21 4175.00000000 2.1320033305e-19
5.00000000e+21 4176.80000000 2.1098055199e-19
5.00000000e+21 4178.60000000 2.0842000114e-19
5.00000000e+21 4180.40000000 2.0624999153e-19
5.00000000e+21 4182.00000000 2.0374685280e-19
5.00000000e+21 4183.80000000 2.0127409324e-19
5.00000000e+21 4185.60000000 1.9848480855e-19
5.00000000e+21 4187.40000000 1.9573417815e-19
5.00000000e+21 4189.00000000 1.9302166637e-19
5.00000000e+21 4190.80000000 1.9034674497e-19
5.00000000e+21 4192.60000000 1.8738174229e-19
5.00000000e+21 4194.40000000 1.8414143157e-19
5.00000000e+21 4196.20000000 1.8095715412e-19
5.00000000e+21 4197.80000000 1.7751801143e-19
5.00000000e+21 4199.60000000 1.7414423062e-19
5.00000000e+21 4201.40000000 1.7053682840e-19
5.00000000e+21 4203.20000000 1.6671308839e-19
5.00000000e+21 4205.00000000 1.6297508346e-19
5.00000000e+21 4206.80000000 1.5904321693e-19
5.00000000e+21 4208.40000000 1.5520620891e-19
5.00000000e+21 4210.20000000 1.5146177090e-19
5.00000000e+21 4212.00000000 1.4780766957e-19
5.00000000e+21 4213.80000000 1.4424172552e-19
5.00000000e+21 4215.60000000 1.4076181190e-19
5.00000000e+21 4217.40000000 1.3736585317e-19
5.00000000e+21 4219.20000000 1.3405182388e-19
5.00000000e+21 4221.00000000 1.3104614278e-19
5.00000000e+21 4222.60000000 1.2833151856e-19
5.00000000e+21 4224.40000000 1.2567312784e-19
5.00000000e+21 4226.20000000 1.2306980576e-19
5.00000000e+21 4228.00000000 1.2052041156e-19
5.00000000e+21 4229.80000000 1.1822988652e-19
5.00000000e+21 4231.60000000 1.1598289356e-19
5.00000000e+21 4233.40000000 1.1377860535e-19
5.00000000e+21 4235.20000000 1.1161621027e-19
5.00000000e+21 4237.00000000 1.0949491213e-19
5.00000000e+21 4238.80000000 1.0741392987e-19
5.00000000e+21 4240.60000000 1.0537249727e-19
5.00000000e+21 4242.40000000 1.0318970328e-19
5.00000000e+21 4244.20000000 1.0105212591e-19
5.00000000e+21 4245.40000000 9.9825713790e-20
1.00000000e+21 2613.60000000 9.9825713790e-20
1.00000000e+21 2620.40000000 2.6981159299e-19
1.00000000e+21 2627.40000000 3.7127607968e-19
1.00000000e+21 2634.20000000 5.7024384461e-19
1.00000000e+21 2641.20000000 7.6843309456e-19
1.00000000e+21 2648.20000000 1.0778932631e-18
1.00000000e+21 2655.20000000 1.3784592734e-18
1.00000000e+21 2662.40000000 1.8446292501e-18
1.00000000e+21 2669.40000000 2.3755138988e-18
1.00000000e+21 2676.60000000 3.1348164799e-18
1.00000000e+21 2683.80000000 4.2390908796e-18
1.00000000e+21 2691.00000000 5.9255309755e-18
1.00000000e+21 2693.20000000 6.5678653778e-18
1.00000000e+21 2693.80000000 6.8248154027e-18
1.00000000e+21 2694.60000000 7.0548023107e-18
1.00000000e+21 2695.40000000 7.2925394618e-18
1.00000000e+21 2696.00000000 7.5514491629e-18
1.00000000e+21 2696.80000000 7.8195510301e-18
1.00000000e+21 2697.40000000 8.0971714161e-18
1.00000000e+21 2698.20000000 8.4139514165e-18
1.00000000e+21 2699.00000000 8.7889985726e-18
1.00000000e+21 2699.60000000 9.1807632450e-18
1.00000000e+21 2700.40000000 9.5732765763e-18
1.00000000e+21 2701.20000000 9.9825713790e-18
1.00000000e+21 2701.80000000 1.0373112570e-17
1.00000000e+21 2702.60000000 1.0816603471e-17
1.00000000e+21 2703.40000000 1.1279055334e-17
1.00000000e+21 2704.00000000 1.1781812887e-17
1.00000000e+21 2704.80000000 1.2306980576e-17
1.00000000e+21 2705.60000000 1.2878001901e-17
1.00000000e+21 2706.20000000 1.3475517567e-17
1.00000000e+21 2707.00000000 1.4125375446e-17
1.00000000e+21 2707.80000000 1.4806572772e-17
1.00000000e+21 2708.40000000 1.5520620891e-17
1.00000000e+21 2709.20000000 1.6297508346e-17
1.00000000e+21 2710.00000000 1.7143161207e-17
1.00000000e+21 2710.60000000 1.8032693706e-17
1.00000000e+21 2711.40000000 1.9001499684e-17
1.00000000e+21 2712.20000000 1.9987458534e-17
1.00000000e+21 2712.80000000 2.0987934346e-17
1.00000000e+21 2713.60000000 2.2076966261e-17
1.00000000e+21 2714.40000000 2.3222506382e-17
1.00000000e+21 2715.00000000 2.4427486834e-17
1.00000000e+21 2715.80000000 2.5650209057e-17
1.00000000e+21 2716.60000000 2.6887192376e-17
1.00000000e+21 2717.20000000 2.8183829313e-17
1.00000000e+21 2718.00000000 2.9491507296e-17
1.00000000e+21 2718.80000000 3.0806074661e-17
1.00000000e+21 2719.40000000 3.2179238128e-17
1.00000000e+21 2720.20000000 3.3555025698e-17
1.00000000e+21 2721.00000000 3.5050722112e-17
1.00000000e+21 2721.80000000 3.6613088354e-17
1.00000000e+21 2722.40000000 3.8111900507e-17
1.00000000e+21 2723.20000000 3.9602925859e-17
1.00000000e+21 2724.00000000 4.1008963050e-17
1.00000000e+21 2724.60000000 4.2464919294e-17
1.00000000e+21 2725.40000000 4.3895928767e-17
1.00000000e+21 2726.20000000 4.5375161293e-17
1.00000000e+21 2727.00000000 4.6822494300e-17
1.00000000e+21 2727.60000000 4.8231784822e-17
1.00000000e+21 2728.40000000 4.9596901509e-17
1.00000000e+21 2729.20000000 5.1000655447e-17
1.00000000e+21 2729.80000000 5.2261493691e-17
1.00000000e+21 2730.60000000 5.3553502378e-17
1.00000000e+21 2731.40000000 5.4781808274e-17
1.00000000e+21 2732.20000000 5.5940619652e-17
1.00000000e+21 2732.80000000 5.7024384461e-17
1.00000000e+21 2733.60000000 5.8027834487e-17
1.00000000e+21 2734.40000000 5.8946027918e-17
1.00000000e+21 2735.20000000 5.9878750225e-17
1.00000000e+21 2735.80000000 6.0720219569e-17
1.00000000e+21 2736.60000000 6.1466199844e-17
1.00000000e+21 2737.40000000 6.2221344884e-17
1.00000000e+21 2738.20000000 6.2875991778e-17
1.00000000e+21 2738.80000000 6.3426789235e-17
1.00000000e+21 2739.60000000 6.3870899190e-17
1.00000000e+21 2740.40000000 6.4318118772e-17
1.00000000e+21 2741.20000000 6.4655587244e-17
1.00000000e+21 2741.80000000 6.4994826367e-17
1.00000000e+21 2742.60000000 6.5335845432e-17
1.00000000e+21 2743.40000000 6.5564184942e-17
1.00000000e+21 2744.20000000 6.5793322466e-17
1.00000000e+21 2744.80000000 6.5908191354e-17
1.00000000e+21 2745.60000000 6.5908191354e-17
1.00000000e+21 2746.40000000 6.6023260793e-17
1.00000000e+21 2747.20000000 6.6023260793e-17
1.00000000e+21 2747.80000000 6.6138531132e-17
1.00000000e+21 2748.60000000 6.6138531132e-17
1.00000000e+21 2749.40000000 6.6138531132e-17
1.00000000e+21 2750.20000000 6.6138531132e-17
1.00000000e+21 2751.00000000 6.6138531132e-17
1.00000000e+21 2751.60000000 6.6138531132e-17
1.00000000e+21 2752.40000000 6.6254002722e-17
1.00000000e+21 2753.20000000 6.6485551061e-17
1.00000000e+21 2754.00000000 6.6717908629e-17
1.00000000e+21 2754.80000000 6.6951078253e-17
1.00000000e+21 2755.40000000 6.7302361507e-17
1.00000000e+21 2756.20000000 6.7773607950e-17
1.00000000e+21 2757.00000000 6.8248154027e-17
1.00000000e+21 2757.80000000 6.8846011947e-17
1.00000000e+21 2758.40000000 6.9570358679e-17
1.00000000e+21 2759.20000000 7.0302326451e-17
1.00000000e+21 2760.00000000 7.1166028018e-17
1.00000000e+21 2760.80000000 7.2166116208e-17
1.00000000e+21 2761.60000000 7.3052715427e-17
1.00000000e+21 2762.40000000 7.4208652470e-17
1.00000000e+21 2763.00000000 7.5251498320e-17
1.00000000e+21 2763.80000000 7.6575688290e-17
1.00000000e+21 2764.60000000 7.7787370487e-17
1.00000000e+21 2765.40000000 7.9018225528e-17
1.00000000e+21 2766.20000000 8.0268556792e-17
1.00000000e+21 2767.00000000 8.1538672457e-17
1.00000000e+21 2767.60000000 8.2684526253e-17
1.00000000e+21 2768.40000000 8.3846482604e-17
1.00000000e+21 2769.20000000 8.4876581352e-17
1.00000000e+21 2770.00000000 8.5919335412e-17
1.00000000e+21 2770.80000000 8.6823315005e-17
1.00000000e+21 2771.40000000 8.7583892448e-17
1.00000000e+21 2772.20000000 8.8197148756e-17
1.00000000e+21 2773.00000000 8.8814699041e-17
1.00000000e+21 2773.80000000 8.9280697757e-17
1.00000000e+21 2774.60000000 8.9592721129e-17
1.00000000e+21 2775.40000000 8.9905834977e-17
1.00000000e+21 2776.20000000 9.0062802021e-17
1.00000000e+21 2776.80000000 9.0220043114e-17
1.00000000e+21 2777.60000000 9.0377558736e-17
1.00000000e+21 2778.40000000 9.0535349365e-17
1.00000000e+21 2779.20000000 9.0535349365e-17
1.00000000e+21 2780.00000000 9.0693415481e-17
1.00000000e+21 2780.80000000 9.0851757565e-17
1.00000000e+21 2781.60000000 9.1010376100e-17
1.00000000e+21 2782.20000000 9.1169271568e-17
1.00000000e+21 2783.00000000 9.1487895236e-17
1.00000000e+21 2783.80000000 9.1967919851e-17
1.00000000e+21 2784.60000000 9.2611872813e-17
1.00000000e+21 2785.40000000 9.3423158370e-17
1.00000000e+21 2786.20000000 9.4570911686e-17
1.00000000e+21 2787.00000000 9.6067338197e-17
1.00000000e+21 2787.80000000 9.7587443155e-17
1.00000000e+21 2788.40000000 9.9478052113e-17
1.00000000e+21 2789.20000000 1.0158233275e-16
1.00000000e+21 2790.00000000 1.0373112570e-16
1.00000000e+21 2790.80000000 1.0611030815e-16
1.00000000e+21 2791.60000000 1.0854405966e-16
1.00000000e+21 2792.40000000 1.1103363182e-16
1.00000000e+21 2793.20000000 1.1358030493e-16
1.00000000e+21 2794.00000000 1.1598289356e-16
1.00000000e+21 2794.80000000 1.1843630466e-16
1.00000000e+21 2795.60000000 1.2073082875e-16
1.00000000e+21 2796.40000000 1.2306980576e-16
1.00000000e+21 2797.00000000 1.2545409691e-16
1.00000000e+21 2797.80000000 1.2788458009e-16
1.00000000e+21 2798.60000000 1.3013494696e-16
1.00000000e+21 2799.40000000 1.3242491321e-16
1.00000000e+21 2800.20000000 1.3428586562e-16
1.00000000e+21 2801.00000000 1.3617296980e-16
1.00000000e+21 2801.80000000 1.3808659323e-16
1.00000000e+21 2802.60000000 1.3953943806e-16
1.00000000e+21 2803.40000000 1.4100756865e-16
1.00000000e+21 2804.20000000 1.4249114582e-16
1.00000000e+21 2805.00000000 1.4373937680e-16
1.00000000e+21 2805.80000000 1.4550529169e-16
1.00000000e+21 2806.40000000 1.4729290178e-16
1.00000000e+21 2807.20000000 1.4936279237e-16
1.00000000e+21 2808.00000000 1.5199110830e-16
1.00000000e+21 2808.80000000 1.5520620891e-16
1.00000000e+21 2809.60000000 1.5876602654e-16
1.00000000e+21 2810.40000000 1.6240749232e-16
1.00000000e+21 2811.20000000 1.6671308839e-16
1.00000000e+21 2812.00000000 1.7083456949e-16
1.00000000e+21 2812.80000000 1.7536357638e-16
1.00000000e+21 2813.60000000 1.7969891485e-16
1.00000000e+21 2814.40000000 1.8446292501e-16
1.00000000e+21 2815.20000000 1.8935323415e-16
1.00000000e+21 2816.00000000 1.9471254774e-16
1.00000000e+21 2816.80000000 2.0057311865e-16
1.00000000e+21 2817.60000000 2.0661008442e-16
1.00000000e+21 2818.40000000 2.1282875427e-16
1.00000000e+21 2819.20000000 2.1961736002e-16
1.00000000e+21 2820.00000000 2.2583324699e-16
1.00000000e+21 2820.80000000 2.3182032756e-16
1.00000000e+21 2821.60000000 2.3672407283e-16
1.00000000e+21 2822.40000000 2.4088967285e-16
1.00000000e+21 2823.20000000 2.4470134905e-16
1.00000000e+21 2824.00000000 2.4900732407e-16
1.00000000e+21 2824.80000000 2.5471856891e-16
1.00000000e+21 2825.60000000 2.6238523576e-16
1.00000000e+21 2826.40000000 2.7075454623e-16
1.00000000e+21 2827.20000000 2.7939081286e-16
1.00000000e+21 2828.00000000 2.8629791275e-16
1.00000000e+21 2828.80000000 2.9082809840e-16
1.00000000e+21 2829.60000000 2.9594575930e-16
1.00000000e+21 2830.40000000 3.0538555088e-16
1.00000000e+21 2831.20000000 3.2011279274e-16
1.00000000e+21 2832.00000000 3.4026570702e-16
1.00000000e+21 2832.80000000 3.5979954190e-16
1.00000000e+21 2833.60000000 3.7649358068e-16
1.00000000e+21 2834.40000000 3.9122287693e-16
1.00000000e+21 2835.20000000 4.1224131533e-16
1.00000000e+21 2836.00000000 4.4512793318e-16
1.00000000e+21 2836.80000000 4.8739243929e-16
1.00000000e+21 2837.60000000 5.3088444423e-16
1.00000000e+21 2838.40000000 5.7223676594e-16
1.00000000e+21 2839.20000000 6.2329977439e-16
1.00000000e+21 2840.00000000 6.9570358679e-16
1.00000000e+21 2840.80000000 7.8468792515e-16
1.00000000e+21 2841.60000000 8.8659907269e-16
1.00000000e+21 2842.40000000 1.0087600599e-15
1.00000000e+21 2843.20000000 1.1699891066e-15
1.00000000e+21 2844.00000000 1.3856918628e-15
1.00000000e+21 2844.80000000 1.6642253047e-15
1.00000000e+21 2845.60000000 2.0445891915e-15
1.00000000e+21 2846.40000000 2.5829810032e-15
1.00000000e+21 2847.20000000 3.3789975648e-15
1.00000000e+21 2848.00000000 4.5932619345e-15
1.00000000e+21 2848.80000000 6.5108301157e-15
1.00000000e+21 2849.60000000 9.5067112471e-15
1.00000000e+21 2850.40000000 1.3546221786e-14
1.00000000e+21 2851.40000000 1.6846712000e-14
1.00000000e+21 2852.20000000 1.6700415360e-14
1.00000000e+21 2853.00000000 1.3104614278e-14
1.00000000e+21 2853.80000000 8.8969761066e-15
1.00000000e+21 2854.60000000 5.8332298687e-15
1.00000000e+21 2855.40000000 3.9327557047e-15
1.00000000e+21 2856.20000000 2.7648187540e-15
1.00000000e+21 2857.00000000 2.0233015119e-15
1.00000000e+21 2857.80000000 1.5332255951e-15
1.00000000e+21 2858.60000000 1.1989135782e-15
1.00000000e+21 2859.40000000 9.6235062640e-16
1.00000000e+21 2860.20000000 7.8880507658e-16
1.00000000e+21 2861.20000000 6.5678653778e-16
1.00000000e+21 2862.00000000 5.5648638770e-16
1.00000000e+21 2862.80000000 4.7896417447e-16
1.00000000e+21 2863.60000000 4.2022786666e-16
1.00000000e+21 2864.40000000 3.7387572890e-16
1.00000000e+21 2865.20000000 3.3555025698e-16
1.00000000e+21 2866.00000000 3.0326213059e-16
1.00000000e+21 2866.80000000 2.7551897567e-16
1.00000000e+21 2867.60000000 2.5250659599e-16
1.00000000e+21 2868.40000000 2.3425936930e-16
1.00000000e+21 2869.40000000 2.1885250158e-16
1.00000000e+21 2870.20000000 2.0589052624e-16
1.00000000e+21 2871.00000000 1.9539304047e-16
1.00000000e+21 2871.80000000 1.8705516175e-16
1.00000000e+21 2872.60000000 1.7969891485e-16
1.00000000e+21 2873.40000000 1.7263196427e-16
1.00000000e+21 2874.20000000 1.6526535399e-16
1.00000000e+21 2875.00000000 1.5738730432e-16
1.00000000e+21 2876.00000000 1.4988479414e-16
1.00000000e+21 2876.80000000 1.4348885888e-16
1.00000000e+21 2877.60000000 1.3832767930e-16
1.00000000e+21 2878.40000000 1.3381819004e-16
1.00000000e+21 2879.20000000 1.2923008690e-16
1.00000000e+21 2880.00000000 1.2479929190e-16
1.00000000e+21 2880.80000000 1.2094161330e-16
1.00000000e+21 2881.80000000 1.1802382813e-16
1.00000000e+21 2882.60000000 1.1537752330e-16
1.00000000e+21 2883.40000000 1.1279055334e-16
1.00000000e+21 2884.20000000 1.1006941713e-16
1.00000000e+21 2885.00000000 1.0760146438e-16
1.00000000e+21 2885.80000000 1.0500551789e-16
1.00000000e+21 2886.80000000 1.0175968585e-16
1.00000000e+21 2887.60000000 9.7757821556e-17
1.00000000e+21 2888.40000000 9.3586266326e-17
1.00000000e+21 2889.20000000 9.0062802021e-17
1.00000000e+21 2890.00000000 8.7126750172e-17
1.00000000e+21 2890.80000000 8.5024767797e-17
1.00000000e+21 2891.80000000 8.3118360782e-17
1.00000000e+21 2892.60000000 8.1113083079e-17
1.00000000e+21 2893.40000000 7.8880507658e-17
1.00000000e+21 2894.20000000 7.6575688290e-17
1.00000000e+21 2895.00000000 7.4208652470e-17
1.00000000e+21 2896.00000000 7.2166116208e-17
1.00000000e+21 2896.80000000 7.0671193251e-17
1.00000000e+21 2897.60000000 6.9570358679e-17
1.00000000e+21 2898.40000000 6.8367308818e-17
1.00000000e+21 2899.20000000 6.7067968473e-17
1.00000000e+21 2900.20000000 6.5908191354e-17
1.00000000e+21 2910.20000000 5.0911768338e-17
1.00000000e+21 2918.80000000 4.3061674030e-17
1.00000000e+21 2927.20000000 3.4867775609e-17
1.00000000e+21 2935.80000000 3.1899794020e-17
1.00000000e+21 2944.60000000 2.6653704329e-17
1.00000000e+21 2953.20000000 2.3303665747e-17
1.00000000e+21 2962.00000000 1.9573417815e-17
1.00000000e+21 2970.80000000 1.7844942443e-17
1.00000000e+21 2979.60000000 1.5359024613e-17
1.00000000e+21 2988.40000000 1.4027158262e-17
1.00000000e+21 2997.40000000 1.2833151856e-17
1.00000000e+21 3006.40000000 1.1699891066e-17
1.00000000e+21 3015.60000000 1.0592537252e-17
1.00000000e+21 3024.60000000 9.8270743627e-18
1.00000000e+21 3033.80000000 8.5470881256e-18
1.00000000e+21 3043.00000000 7.8059226310e-18
1.00000000e+21 3052.40000000 7.2544762061e-18
1.00000000e+21 3061.80000000 6.3870899190e-18
1.00000000e+21 3071.20000000 5.7724959430e-18
1.00000000e+21 3080.60000000 5.5454832000e-18
1.00000000e+21 3090.00000000 5.1537246560e-18
1.00000000e+21 3099.60000000 4.6740889150e-18
1.00000000e+21 3109.40000000 4.4435213658e-18
1.00000000e+21 3119.00000000 4.2762255698e-18
1.00000000e+21 3128.80000000 4.0511260611e-18
1.00000000e+21 3138.60000000 3.4989633537e-18
1.00000000e+21 3148.40000000 3.2802662145e-18
1.00000000e+21 3158.40000000 3.3672295752e-18
1.00000000e+21 3168.40000000 3.2631449343e-18
1.00000000e+21 3178.40000000 2.9032122513e-18
1.00000000e+21 3188.60000000 2.7890387320e-18
1.00000000e+21 3198.80000000 2.7265035068e-18
1.00000000e+21 3209.00000000 2.5605504280e-18
1.00000000e+21 3219.40000000 2.2940668043e-18
1.00000000e+21 3229.80000000 2.1245782310e-18
1.00000000e+21 3240.20000000 2.0197751764e-18
1.00000000e+21 3250.80000000 1.9987458534e-18
1.00000000e+21 3261.40000000 1.9539304047e-18
1.00000000e+21 3272.00000000 1.8770889300e-18
1.00000000e+21 3282.80000000 1.7844942443e-18
1.00000000e+21 3293.60000000 1.7113283042e-18
1.00000000e+21 3304.60000000 1.6671308839e-18
